State,County,Candidate,party,total_votes_candidate,won,total_votes_county,percent
Massachusetts,Middlefield,Joe Biden,DEM,199,TRUE,334,100
Massachusetts,Northampton,Joe Biden,DEM,15649,TRUE,17925,100
Massachusetts,Pelham,Joe Biden,DEM,819,TRUE,925,100
Massachusetts,Plainfield,Joe Biden,DEM,316,TRUE,443,100
Massachusetts,Southampton,Joe Biden,DEM,2231,TRUE,4194,100
Massachusetts,South Hadley,Joe Biden,DEM,6590,TRUE,10059,100
Massachusetts,Ware,Donald Trump,REP,2444,TRUE,4951,100
Massachusetts,Westhampton,Joe Biden,DEM,746,TRUE,1195,100
Massachusetts,Williamsburg,Joe Biden,DEM,1446,TRUE,1822,100
Massachusetts,Worthington,Joe Biden,DEM,571,TRUE,870,100
Massachusetts,Acton,Joe Biden,DEM,11105,TRUE,1636,100
Massachusetts,Arlington,Joe Biden,DEM,23671,TRUE,28551,100
Massachusetts,Ashby,Donald Trump,REP,1008,TRUE,2023,100
Massachusetts,Ashland,Joe Biden,DEM,7308,TRUE,615,100
Massachusetts,Ayer,Joe Biden,DEM,2932,TRUE,4625,100
Massachusetts,Bedford,Joe Biden,DEM,6452,TRUE,8859,95
Massachusetts,Belmont,Joe Biden,DEM,11999,TRUE,598,100
Massachusetts,Billerica,Joe Biden,DEM,13328,TRUE,24644,100
Massachusetts,Boxborough,Joe Biden,DEM,2526,TRUE,3402,100
Massachusetts,Burlington,Joe Biden,DEM,9447,TRUE,206,100
Massachusetts,Cambridge,Joe Biden,DEM,50233,TRUE,252,100
Massachusetts,Carlisle,Joe Biden,DEM,2772,TRUE,3638,100
Massachusetts,Chelmsford,Joe Biden,DEM,13901,TRUE,22349,100
Massachusetts,Concord,Joe Biden,DEM,10024,TRUE,12311,100
Massachusetts,Dracut,Donald Trump,REP,8812,TRUE,17845,100
Massachusetts,Dunstable,Joe Biden,DEM,1243,TRUE,2173,100
Massachusetts,Everett,Joe Biden,DEM,10492,TRUE,14817,100
Massachusetts,Framingham,Joe Biden,DEM,23622,TRUE,32048,100
Massachusetts,Groton,Joe Biden,DEM,4941,TRUE,7285,100
Massachusetts,Holliston,Joe Biden,DEM,6771,TRUE,9617,100
Massachusetts,Hopkinton,Joe Biden,DEM,7047,TRUE,10296,100
Massachusetts,Hudson,Joe Biden,DEM,7414,TRUE,611,100
Massachusetts,Lexington,Joe Biden,DEM,16308,TRUE,20048,100
Massachusetts,Lincoln,Joe Biden,DEM,3493,TRUE,2596,100
Massachusetts,Littleton,Joe Biden,DEM,4479,TRUE,531,100
Massachusetts,Lowell,Joe Biden,DEM,25544,TRUE,255,100
Massachusetts,Malden,Joe Biden,DEM,19111,TRUE,25623,100
Massachusetts,Marlborough,Joe Biden,DEM,12610,TRUE,19143,100
Massachusetts,Maynard,Joe Biden,DEM,4942,TRUE,6786,100
Massachusetts,Medford,Joe Biden,DEM,23495,TRUE,164,100
Massachusetts,Melrose,Joe Biden,DEM,13213,TRUE,18241,100
Massachusetts,Natick,Joe Biden,DEM,16330,TRUE,21776,95
Massachusetts,Newton,Joe Biden,DEM,40907,TRUE,50295,100
Massachusetts,North Reading,Joe Biden,DEM,5585,TRUE,9930,100
Massachusetts,Pepperell,Joe Biden,DEM,3869,TRUE,7307,100
Massachusetts,Reading,Joe Biden,DEM,11134,TRUE,16952,100
Massachusetts,Sherborn,Joe Biden,DEM,2267,TRUE,2963,100
Massachusetts,Shirley,Joe Biden,DEM,2100,TRUE,133,100
Massachusetts,Somerville,Joe Biden,DEM,37027,TRUE,357,100
Massachusetts,Stoneham,Joe Biden,DEM,8676,TRUE,185,100
Massachusetts,Stow,Joe Biden,DEM,3551,TRUE,253,100
Massachusetts,Sudbury,Joe Biden,DEM,9345,TRUE,12354,100
Massachusetts,Tewksbury,Joe Biden,DEM,9954,TRUE,19137,100
Massachusetts,Townsend,Joe Biden,DEM,2687,TRUE,5476,100
Massachusetts,Tyngsborough,Joe Biden,DEM,4034,TRUE,7545,100
Massachusetts,Wakefield,Joe Biden,DEM,10215,TRUE,16623,100
Massachusetts,Waltham,Joe Biden,DEM,20424,TRUE,230,100
Massachusetts,Watertown,Joe Biden,DEM,14970,TRUE,19227,100
Massachusetts,Wayland,Joe Biden,DEM,7344,TRUE,9302,100
Massachusetts,Westford,Joe Biden,DEM,10229,TRUE,15298,100
Massachusetts,Weston,Joe Biden,DEM,5129,TRUE,182,100
Massachusetts,Wilmington,Joe Biden,DEM,8027,TRUE,14806,100
Massachusetts,Winchester,Joe Biden,DEM,9777,TRUE,13870,100
Massachusetts,Woburn,Joe Biden,DEM,13530,TRUE,22418,100
Massachusetts,Nantucket,Joe Biden,DEM,5241,TRUE,7306,100
Massachusetts,Avon,Joe Biden,DEM,1601,TRUE,263,100
Massachusetts,Bellingham,Joe Biden,DEM,5211,TRUE,9889,100
Massachusetts,Braintree,Joe Biden,DEM,12612,TRUE,21795,100
Massachusetts,Brookline,Joe Biden,DEM,27150,TRUE,31084,100
Massachusetts,Canton,Joe Biden,DEM,9222,TRUE,544,100
Massachusetts,Cohasset,Joe Biden,DEM,3849,TRUE,5669,100
Massachusetts,Dedham,Joe Biden,DEM,10760,TRUE,1167,100
Massachusetts,Dover,Joe Biden,DEM,2761,TRUE,4023,100
Massachusetts,Foxborough,Joe Biden,DEM,6740,TRUE,11346,100
Massachusetts,Franklin,Joe Biden,DEM,12475,TRUE,861,100
Massachusetts,Holbrook,Joe Biden,DEM,3710,TRUE,6213,100
Massachusetts,Medfield,Joe Biden,DEM,5668,TRUE,8211,100
Massachusetts,Medway,Joe Biden,DEM,5156,TRUE,758,100
Massachusetts,Millis,Joe Biden,DEM,3502,TRUE,5639,100
Massachusetts,Milton,Joe Biden,DEM,12862,TRUE,17654,95
Massachusetts,Needham,Joe Biden,DEM,15573,TRUE,20113,100
Massachusetts,Norfolk,Joe Biden,DEM,4100,TRUE,6853,100
Massachusetts,Norwood,Joe Biden,DEM,11212,TRUE,17453,100
Massachusetts,Plainville,Joe Biden,DEM,3196,TRUE,5823,100
Massachusetts,Quincy,Joe Biden,DEM,30446,TRUE,45793,100
Massachusetts,Randolph,Joe Biden,DEM,13676,TRUE,1029,100
Massachusetts,Sharon,Joe Biden,DEM,8778,TRUE,11617,100
Massachusetts,Stoughton,Joe Biden,DEM,10254,TRUE,15623,100
Massachusetts,Walpole,Joe Biden,DEM,9474,TRUE,16166,100
Massachusetts,Wellesley,Joe Biden,DEM,12630,TRUE,16342,100
Massachusetts,Westwood,Joe Biden,DEM,6832,TRUE,10545,100
Massachusetts,Weymouth,Joe Biden,DEM,19615,TRUE,32827,100
Massachusetts,Wrentham,Joe Biden,DEM,4247,TRUE,7807,100
Massachusetts,Abington,Joe Biden,DEM,5209,TRUE,9660,100
Massachusetts,Bridgewater,Joe Biden,DEM,7688,TRUE,292,100
Massachusetts,Brockton,Joe Biden,DEM,29475,TRUE,38712,100
Massachusetts,Carver,Donald Trump,REP,3504,TRUE,6961,100
Massachusetts,Duxbury,Joe Biden,DEM,6910,TRUE,11219,100
Massachusetts,East Bridgewater,Donald Trump,REP,4366,TRUE,8767,100
Massachusetts,Halifax,Donald Trump,REP,2398,TRUE,4874,100
Massachusetts,Hanover,Joe Biden,DEM,4910,TRUE,198,100
Massachusetts,Hanson,Donald Trump,REP,3314,TRUE,6741,100
Massachusetts,Hingham,Joe Biden,DEM,10855,TRUE,16229,100
Massachusetts,Hull,Joe Biden,DEM,4507,TRUE,7080,100
Massachusetts,Kingston,Joe Biden,DEM,4522,TRUE,8520,100
Massachusetts,Lakeville,Donald Trump,REP,3778,TRUE,69,100
Massachusetts,Marion,Joe Biden,DEM,2369,TRUE,3696,100
Massachusetts,Marshfield,Joe Biden,DEM,9671,TRUE,316,100
Massachusetts,Mattapoisett,Joe Biden,DEM,2730,TRUE,4697,100
